[ -1:000]                : Rank 3 is running on comet-05-40.sdsc.edu
[ -1:000]                : Rank 2 is running on comet-05-40.sdsc.edu
[  2:001] init_pprintf   : My dest: 3	My source: 1	My_num_part: 60
[  3:001] init_pprintf   : My dest: 4	My source: 2	My_num_part: 60
[ -1:000]                : Rank 0 is running on comet-05-40.sdsc.edu
[ -1:000]                : Rank 1 is running on comet-05-40.sdsc.edu
[  1:001] init_pprintf   : My dest: 2	My source: 0	My_num_part: 60
[  0:001] init_pprintf   : My dest: 1	My source: 7	My_num_part: 60
Initalizing particles linear on 0 to 60
Initalizing particles linear on 60 to 120
Initalizing particles linear on 120 to 180
Initalizing particles linear on 180 to 240
[ -1:000]                : Rank 7 is running on comet-05-52.sdsc.edu
[ -1:000]                : Rank 6 is running on comet-05-52.sdsc.edu
[  7:001] init_pprintf   : My dest: 0	My source: 6	My_num_part: 60
[  6:001] init_pprintf   : My dest: 7	My source: 5	My_num_part: 60
[ -1:000]                : Rank 5 is running on comet-05-52.sdsc.edu
[ -1:000]                : Rank 4 is running on comet-05-52.sdsc.edu
[  5:001] init_pprintf   : My dest: 6	My source: 4	My_num_part: 60
[  4:001] init_pprintf   : My dest: 5	My source: 3	My_num_part: 60
Initalizing particles linear on 240 to 300
Initalizing particles linear on 420 to 480
Initalizing particles linear on 300 to 360
Initalizing particles linear on 360 to 420
Iteration 0:	0.0642499924 seconds	0.0000000000 seconds
Iteration 0:	0.0642509460 seconds	0.0000000000 seconds
Iteration 0:	0.0644059181 seconds	0.0000000000 seconds
Iteration 0:	0.0642600060 seconds	0.0000000000 seconds
Iteration 0:	0.0201239586 seconds	0.0000000000 seconds
Iteration 0:	0.0202519894 seconds	0.0000000000 seconds
Iteration 0:	0.0201148987 seconds	0.0000009537 seconds
Iteration 0:	0.0201029778 seconds	0.0000000000 seconds
Iteration 1:	0.0001928806 seconds	0.0000000000 seconds
Iteration 1:	0.0001568794 seconds	0.0000000000 seconds
Iteration 1:	0.0002000332 seconds	0.0000000000 seconds
Iteration 1:	0.0001888275 seconds	0.0000000000 seconds
Iteration 1:	0.0001919270 seconds	0.0000000000 seconds
Iteration 1:	0.0001931190 seconds	0.0000000000 seconds
Iteration 1:	0.0001590252 seconds	0.0000000000 seconds
Iteration 1:	0.0002000332 seconds	0.0000009537 seconds
Iteration 2:	0.0001821518 seconds	0.0000000000 seconds
Iteration 2:	0.0001339912 seconds	0.0000000000 seconds
Iteration 2:	0.0001890659 seconds	0.0000000000 seconds
Iteration 2:	0.0001878738 seconds	0.0000000000 seconds
Iteration 2:	0.0001451969 seconds	0.0000000000 seconds
Iteration 2:	0.0001869202 seconds	0.0000000000 seconds
Iteration 2:	0.0001871586 seconds	0.0000000000 seconds
Iteration 2:	0.0001850128 seconds	0.0000000000 seconds
Iteration 3:	0.0001690388 seconds	0.0000000000 seconds
Iteration 3:	0.0001699924 seconds	0.0000000000 seconds
Iteration 3:	0.0001399517 seconds	0.0000000000 seconds
Iteration 3:	0.0001778603 seconds	0.0000011921 seconds
Iteration 3:	0.0001530647 seconds	0.0000000000 seconds
Iteration 3:	0.0001819134 seconds	0.0000000000 seconds
Iteration 3:	0.0001819134 seconds	0.0000000000 seconds
Iteration 3:	0.0001809597 seconds	0.0000000000 seconds
Iteration 4:	0.0001349449 seconds	0.0000000000 seconds
Iteration 4:	0.0001778603 seconds	0.0000000000 seconds
Iteration 4:	0.0001728535 seconds	0.0000000000 seconds
Iteration 4:	0.0001749992 seconds	0.0000000000 seconds
Iteration 4:	0.0001730919 seconds	0.0000000000 seconds
Iteration 4:	0.0001711845 seconds	0.0000009537 seconds
Iteration 4:	0.0001401901 seconds	0.0000000000 seconds
Iteration 4:	0.0001740456 seconds	0.0000000000 seconds
Iteration 5:	0.0001599789 seconds	0.0000000000 seconds
Iteration 5:	0.0001869202 seconds	0.0000000000 seconds
Iteration 5:	0.0001869202 seconds	0.0000000000 seconds
Iteration 5:	0.0001881123 seconds	0.0000000000 seconds
Iteration 5:	0.0001850128 seconds	0.0000000000 seconds
Iteration 5:	0.0001831055 seconds	0.0000000000 seconds
Iteration 5:	0.0001840591 seconds	0.0000000000 seconds
